Geneid	/home/jvtars/ipe/bam_files/SRR11144483.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144484.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144485.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144486.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144481.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144482.sorted.bam
CDL12_13779	449	454	265	27	66	72
CDL12_13780	0	0	0	0	0	0
CDL12_13781	0	0	0	0	0	2
CDL12_13782	83	161	72	237	290	252
CDL12_13783	116	103	854	0	937	0
CDL12_13784	63	136	115	14	88	12
CDL12_13785	171	143	259	0	166	65
CDL12_13786	9792	15308	18885	19131	52026	19172
CDL12_13787	4575	8349	2691	6469	4025	1336
CDL12_13788	394	341	748	71	415	75
CDL12_13789	227	174	131	109	622	153
CDL12_13790	568	1236	2240	4	10	4
CDL12_13791	2	0	2	0	0	0
CDL12_13792	478	322	448	366	774	584
CDL12_13793	716	606	1106	771	1632	766
CDL12_13794	11794	8212	13008	14855	35831	3903
CDL12_13795	1664	488	3164	4335	4615	1996
CDL12_13796	0	134	127	0	102	8
CDL12_13797	3	0	1	0	2	2
CDL12_13798	0	0	0	0	0	0
CDL12_13799	321	76	639	2574	3148	19239
CDL12_13800	0	0	0	0	0	6
CDL12_13801	0	0	0	1	0	4
CDL12_13802	0	4	4	2	2	6
CDL12_13803	227	396	312	137	233	294
CDL12_13804	108	161	87	48	101	183
CDL12_13805	38	50	44	40	26	91
CDL12_13806	31	16	16	2	5	4
CDL12_13807	73	40	10	32	70	12
CDL12_13808	200	190	177	343	428	452
CDL12_13809	932	751	960	1390	2545	1254
CDL12_13810	472	297	841	422	1409	744
CDL12_13811	827	718	829	1412	2275	3063
CDL12_13812	377	339	362	453	737	731
CDL12_13813	378	449	542	377	986	633
CDL12_13814	157	317	315	216	804	583
CDL12_13815	58	31	454	271	1124	222
CDL12_13816	3	15	103	2	58	2
CDL12_13817	13	12	40	8	12	12
CDL12_13818	18	17	8	14	7	9
CDL12_13819	0	0	0	0	0	0
CDL12_13820	0	0	0	0	0	0
CDL12_13821	0	0	0	2	0	0
CDL12_13822	3	2	6	3	14	13
CDL12_13823	334	490	368	206	49	155
CDL12_13824	563	479	418	587	649	571
CDL12_13825	269	152	396	183	514	114
CDL12_13826	590	765	616	423	995	910
CDL12_13827	91	53	260	86	245	182
CDL12_13828	53	24	180	77	202	125
CDL12_13829	1	2	0	1	41	0
CDL12_13830	77	111	100	67	146	100
CDL12_13831	163	158	146	236	66	47
CDL12_13832	0	2	0	0	0	0
CDL12_13833	0	0	0	0	0	0
CDL12_13834	1644	1569	1631	4023	1638	2408
CDL12_13835	4264	5160	17009	465	4025	4077
CDL12_13836	109	75	141	10	54	5
CDL12_13837	2116	1877	2510	1064	4749	2512
CDL12_13838	739	631	282	243	1516	450
CDL12_13839	1216	1229	1797	947	2132	1884
CDL12_13840	205	210	327	301	380	535
CDL12_13841	75	32	501	14	317	90
CDL12_13842	261	331	556	343	402	525
CDL12_13843	0	0	6	18	2	1
CDL12_13844	792	691	799	954	1588	1677
CDL12_13845	12	6	8	0	2	0
CDL12_13846	0	0	0	0	0	0
CDL12_13847	8	4	32	9	24	23
CDL12_13848	1297	1192	2140	1544	2855	693
CDL12_13849	2037	3901	11261	2266	5832	2437
CDL12_13850	129	40	51	56	137	49
CDL12_13851	64	47	197	2	34	0
CDL12_13852	0	0	0	0	0	3
CDL12_13853	6	2	21	6	42	10
CDL12_13854	8	10	7	0	37	4
CDL12_13855	10	5	10	13	31	54
CDL12_13856	0	0	0	0	1	4
CDL12_13857	0	0	0	0	9	11
CDL12_13858	4	0	10	12	12	8
CDL12_13859	4	2	0	2	0	0
CDL12_13860	2169	2045	2305	2490	3543	2486
CDL12_13861	665	566	1090	905	2065	1552
CDL12_13862	0	0	0	0	0	0
CDL12_13863	315	325	440	318	446	523
CDL12_13864	2	0	0	0	0	0
CDL12_13865	2735	2888	2103	3285	11780	10272
CDL12_13866	298	153	524	10	388	6
CDL12_13867	110	81	189	101	17457	589
CDL12_13868	255	169	217	53	28	12
CDL12_13869	577	404	319	602	1393	198
CDL12_13870	113	112	390	45	323	108
CDL12_13871	0	4	0	3	1	8
CDL12_13872	2	10	18	14	112	0
CDL12_13873	2001	1857	1441	255	2365	440
CDL12_13874	19	23	0	2	5	6
CDL12_13875	19	4	0	0	5	4
CDL12_13876	0	0	0	0	0	0
CDL12_13877	1	0	0	0	0	0
CDL12_13878	6745	8531	34022	22091	34416	6817
CDL12_13879	100	122	92	16	21	37
CDL12_13880	812	705	694	1102	1035	268
CDL12_13881	38	32	37	0	0	0
CDL12_13882	174	134	225	1046	862	1120
CDL12_13883	0	0	0	0	8	4
CDL12_13884	0	0	0	0	0	0
CDL12_13885	1	4	0	0	0	34
CDL12_13886	261	458	442	68	588	143
CDL12_13887	608	556	563	190	916	603
CDL12_13888	2312	1979	4649	3210	3549	537
CDL12_13889	0	22	9	0	47	0
CDL12_13890	0	142	98	0	200	4
CDL12_13891	17572	18663	42690	7996	30714	17833
CDL12_13892	0	0	0	0	0	0
CDL12_13893	816	201	699	1499	454	1041
CDL12_13894	570	112	674	172	92	189
CDL12_13895	451	354	1027	497	911	762
CDL12_13896	649	569	1135	685	2613	680
CDL12_13897	0	0	0	0	0	0
CDL12_13898	16	0	80	3	1	215
CDL12_13899	288	702	1351	25	230	14
CDL12_13900	522	1567	472	0	16	0
CDL12_13901	646	433	680	18	405	13
CDL12_13902	414	352	551	296	478	278
CDL12_13903	0	0	0	0	0	0
CDL12_13904	22	4	31	0	0	2
CDL12_13905	141	18	197	23	118	103
CDL12_13906	1331	1437	653	430	593	64
CDL12_13907	201	23	255	47	338	124
CDL12_13908	120	68	206	79	64	4
CDL12_13909	236	71	207	134	280	227
CDL12_13910	0	0	0	0	0	0
CDL12_13911	96	63	326	146	207	97
CDL12_13912	6	41	92	12	308	13
CDL12_13913	529	527	2002	127	5516	455
CDL12_13914	0	0	0	0	158	1
CDL12_13915	0	1	2	0	5	0
CDL12_13916	5087	2023	2977	897	12722	46
CDL12_13917	9	7	19	1	8	0
CDL12_13918	611	149	654	673	1119	584
CDL12_13919	18	25	4	4	9	18
CDL12_13920	30	124	117	52	241	63
CDL12_13921	0	0	0	0	4	0
CDL12_13922	75	77	102	38	179	101
CDL12_13923	1195	395	1323	283	7302	1171
CDL12_13924	174	361	519	430	863	396
CDL12_13925	1	0	1	0	0	0
CDL12_13926	2	0	12	3	3	0
CDL12_13927	260	320	339	65	193	56
CDL12_13928	6473	2852	9922	11170	19888	3070
CDL12_13929	0	0	2	0	5	0
CDL12_13930	0	0	0	0	0	0
CDL12_13931	2	100	0	12	11	136
CDL12_13932	2	16	0	0	0	26
CDL12_13933	40	8	0	0	9	13
CDL12_13934	73	108	185	400	139	70
CDL12_13935	9914	10936	30698	6447	14507	19270
CDL12_13936	2780	1296	4487	3012	5296	3089
CDL12_13937	36	22	65	31	83	20
CDL12_13938	1853	1262	3076	1263	2762	2567
CDL12_13939	274	159	373	226	532	176
CDL12_13940	373	233	357	294	162	168
CDL12_13941	75	137	335	276	314	126
CDL12_13942	18	5	18	0	2	8
CDL12_13943	0	0	0	2	0	129
CDL12_13944	278	127	28	281	356	19
CDL12_13945	0	0	0	2	0	0
CDL12_13946	338	176	540	350	478	286
CDL12_13947	81	5	94	70	154	250
CDL12_13948	1	2	6	0	21	213
CDL12_13949	0	0	2	6	3	11
CDL12_13950	0	0	0	0	0	0
CDL12_13951	430	128	6425	695	6250	1436
CDL12_13952	7	0	0	0	3	22
CDL12_13953	940	611	642	1099	1684	1644
CDL12_13954	100	115	183	28	305	194
CDL12_13955	1448	1139	4240	1866	4428	3574
CDL12_13956	484	628	540	334	488	315
CDL12_13957	2263	1362	9298	235	10863	289
CDL12_13958	461	492	648	471	570	187
CDL12_13959	337	302	1147	626	1027	880
CDL12_13960	15	5	40	4	11	6
CDL12_13961	852	1108	663	1253	1970	4889
CDL12_13962	796	1102	1165	1121	1207	2229
CDL12_13963	35	18	32	0	7	0
CDL12_13964	125	122	83	155	160	143
CDL12_13965	1855	844	1474	1315	3207	2096
CDL12_13966	320	169	257	312	370	68
CDL12_13967	83	122	145	113	226	228
CDL12_13968	45	35	41	4	35	11
CDL12_13969	0	0	0	0	0	0
CDL12_13970	0	0	0	0	0	0
CDL12_13971	6	2	11	2	0	8
CDL12_13972	0	0	0	0	0	2
CDL12_13973	369	229	197	332	199	1423
CDL12_13974	10	32	5	5	102	118
CDL12_13975	109	63	101	43	247	71
CDL12_13976	169	87	176	100	345	178
CDL12_13977	0	0	0	0	0	0
CDL12_13978	18	3	7	3	13	7
CDL12_13979	55	41	27	0	14	0
CDL12_13980	1866	2169	1736	112	2521	100
CDL12_13981	0	2	0	0	0	0
CDL12_13982	871	686	1071	1039	2224	1654
CDL12_13983	24	18	8	50	2	41
CDL12_13984	698	1020	1452	1619	4468	2646
CDL12_13985	0	0	0	0	0	0
CDL12_13986	660	1007	976	1129	914	208
CDL12_13987	12	34	49	12	85	24
CDL12_13988	768	873	2654	32	885	14
CDL12_13989	889	919	975	1689	1937	1217
CDL12_13990	2069	1220	4206	2501	6715	2478
CDL12_13991	338	404	2209	514	286	213
CDL12_13992	2	0	0	0	0	0
CDL12_13993	21	84	45	0	20	0
CDL12_13994	35	3	0	2	2	8
CDL12_13995	0	0	0	0	0	0
CDL12_13996	163	15	78	83	50	221
CDL12_13997	24	1	5	61	0	108
CDL12_13998	310	93	20	337	34	78
CDL12_13999	608	77	678	128	141	2207
CDL12_14000	3	0	0	0	0	0
CDL12_14001	114	30	145	57	118	444
CDL12_14002	22	14	0	56	66	13
CDL12_14003	109	120	0	78	17	0
CDL12_14004	4	221	7	763	66	42
CDL12_14005	28	148	46	728	92	185
CDL12_14007	2367	2176	838	2629	4082	3527
CDL12_14008	330	279	4174	739	2117	653
CDL12_14009	35	45	123	106	131	28
CDL12_14010	1535	1545	4267	723	2819	658
CDL12_14011	1409	1711	2894	252	1204	12
CDL12_14012	0	1	4	2	0	2
CDL12_14013	6	16	61	4	0	14
CDL12_14014	5841	5246	6058	6968	16754	8957
CDL12_14015	2214	1880	2783	2083	3982	2210
CDL12_14016	0	165	196	0	46	125
CDL12_14017	7	0	8	10	30	2
CDL12_14018	2	2	4	0	5	6
CDL12_14019	14	8	11	0	10	2
CDL12_14020	87	63	29	58	38	63
CDL12_14021	1003	998	1212	697	1992	1526
CDL12_14022	2	8	6	0	16	3
CDL12_14023	1624	1224	2158	2549	8375	3715
CDL12_14024	1094	742	817	1675	1092	1449
CDL12_14025	0	0	0	0	0	0
CDL12_14026	0	0	5	8	3	1
CDL12_14027	71	100	72	92	213	343
CDL12_14028	2	9	21	7	27	12
CDL12_14029	0	0	0	0	0	0
CDL12_14030	82	47	338	2	90	0
CDL12_14031	287	210	327	19	139	4
CDL12_14032	2	1	2	6	0	3
CDL12_14033	2258	4419	5326	1866	7675	3065
CDL12_14034	464	283	1129	560	1337	1804
CDL12_14035	428	456	192	243	603	840
CDL12_14036	58	39	112	200	237	222
CDL12_14037	0	100	137	31	140	120
CDL12_14038	16	23	17	15	70	51
CDL12_14039	842	864	1254	1596	4089	2900
CDL12_14040	4992	6374	10866	6355	23649	4016
CDL12_14041	831	849	829	109	644	390
CDL12_14042	433	384	630	0	52	2
CDL12_14043	4067	1130	3415	4853	28513	16531
CDL12_14044	4	0	0	0	2	1
CDL12_14045	1966	1679	2126	2077	5617	1946
CDL12_14046	18100	27303	28507	22970	48015	22786
CDL12_14047	104	229	210	213	251	206
CDL12_14048	12	15	0	0	4	3
CDL12_14049	471	39	459	426	420	395
CDL12_14050	0	0	0	1	0	0
CDL12_14051	141	49	206	16	128	1
CDL12_14052	827	574	700	176	473	201
CDL12_14053	0	0	0	0	0	0
CDL12_14054	80	83	129	0	31	8
CDL12_14055	119	179	391	123	565	282
CDL12_14056	587	837	1372	285	696	414
CDL12_14057	1930	2855	2308	1558	4791	2959
CDL12_14058	0	0	0	0	1	0
CDL12_14059	242	253	397	309	34	124
CDL12_14061	0	0	0	0	0	0
CDL12_14062	276	324	269	193	189	249
CDL12_14063	3833	1905	4078	1475	5822	1186
CDL12_14064	0	0	0	4	0	0
CDL12_14065	265	26	34	85	12	537
CDL12_14066	134	17	32	62	16	825
CDL12_14067	14	8	5	16	33	111
CDL12_14068	16	96	170	31	131	73
CDL12_14069	345	359	449	696	479	1579
CDL12_14070	814	510	814	625	790	577
CDL12_14071	8	1	2	6	2	10
CDL12_14072	1235	1526	2078	2377	1685	3407
CDL12_14073	2586	2590	4912	5539	4865	4858
CDL12_14074	73	18	51	56	78	136
CDL12_14075	2668	1865	4583	2758	8536	2068
CDL12_14076	682	1544	2061	1583	1201	694
CDL12_14077	663	666	1216	690	1231	883
CDL12_14078	3687	3105	4640	2043	6468	2112
CDL12_14079	904	1043	882	767	1588	1419
CDL12_14080	2809	4392	894	6571	42341	29695
CDL12_14081	428	562	549	436	622	269
CDL12_14082	136	214	176	158	336	277
CDL12_14083	20	28	14	57	78	149
CDL12_14084	15	19	18	0	6	0
CDL12_14085	283	306	305	161	147	116
CDL12_14086	2331	2096	2406	2896	6895	2803
CDL12_14087	5	4	13	2	13	28
CDL12_14088	4	0	0	0	0	0
CDL12_14089	48	45	63	41	89	80
CDL12_14090	74	86	74	55	245	98
CDL12_14091	7	0	0	0	4	0
CDL12_14092	129	80	152	33	195	12
CDL12_14093	0	0	0	0	0	0
CDL12_14094	0	0	0	0	0	0
CDL12_14095	30	36	66	81	45	78
CDL12_14096	15	3	7	26	74	27
CDL12_14097	801	1148	9960	10	1142	2
CDL12_14098	0	0	17	0	0	0
CDL12_14099	207	173	425	313	726	371
CDL12_14100	286	383	221	496	250	204
CDL12_14101	1414	1070	1953	2039	4838	3124
CDL12_14102	1498	1180	2347	1616	3337	2319
CDL12_14103	236	183	481	242	321	280
CDL12_14104	11	6	20	3	8	3
CDL12_14105	82	55	93	55	81	16
CDL12_14106	237	414	418	419	865	202
CDL12_14107	1191	1039	1900	463	2836	923
CDL12_14108	109	123	225	89	343	146
CDL12_14109	14	4	46	44	4	5
CDL12_14110	5	0	22	0	4	8
CDL12_14111	1123	661	5802	7514	2497	2465
CDL12_14112	0	0	1	0	0	2
CDL12_14113	8	4	10	0	4	36
CDL12_14114	561	420	740	61	635	465
CDL12_14115	317	104	117	867	200	175
CDL12_14116	5	0	6	43	13	5
CDL12_14117	0	0	0	0	0	0
CDL12_14118	3	5	2	210	121	2
CDL12_14119	0	0	0	0	0	0
CDL12_14121	0	0	0	2	0	1
CDL12_14122	18	6	28	0	21	0
CDL12_14123	1569	367	6673	317	18269	1178
CDL12_14124	1545	887	1181	1389	7769	1846
CDL12_14125	2562	2230	3521	1671	15417	2783
CDL12_14126	1063	906	962	1472	2944	1055
CDL12_14127	501	451	539	1444	1462	2811
CDL12_14128	2254	2836	3516	2510	6315	4932
CDL12_14129	5	11	20	10	67	100
CDL12_14130	3900	3382	4518	2777	8879	2922
CDL12_14131	582	812	1252	111	380	185
CDL12_14132	15	6	21	0	8	12
CDL12_14133	0	8	15	0	18	0
CDL12_14134	13	19	60	26	36	88
CDL12_14135	591	187	489	550	905	753
CDL12_14136	587	413	991	593	1126	244
CDL12_14137	1407	1734	2288	1658	1934	2248
CDL12_14138	65542	65536	89788	99620	157868	33015
CDL12_14139	1	0	8	0	0	0
CDL12_14140	32	12	116	2	8	6
CDL12_14141	103	72	199	11	168	71
CDL12_14142	2269	4205	3395	5165	2517	5910
CDL12_14143	1998	2174	2738	2523	6632	3125
CDL12_14144	47	0	0	0	0	0
CDL12_14145	153	101	136	147	327	183
CDL12_14146	538	384	1139	289	589	52
CDL12_14147	307	544	393	359	874	884
CDL12_14148	460	515	947	1121	1285	2336
CDL12_14149	0	0	0	0	0	0
CDL12_14150	2	18	19	30	18	34
CDL12_14151	262	223	246	345	276	535
CDL12_14152	744	586	1199	2249	579	397
CDL12_14153	453	442	519	110	290	181
CDL12_14154	413	241	647	652	705	336
CDL12_14155	5991	3143	7217	4367	14140	5103
CDL12_14156	211	163	254	119	218	217
CDL12_14157	109	148	75	7	19	5
CDL12_14158	44	30	32	8	20	4
CDL12_14159	391	361	476	374	783	316
CDL12_14160	337	357	379	176	315	169
CDL12_14161	1568	1191	2713	1888	4083	1433
CDL12_14162	2293	1722	3956	2152	7982	1989
CDL12_14163	24	39	53	109	36	101
CDL12_14164	347	384	290	106	284	33
CDL12_14165	129	148	256	4	4	18
CDL12_14166	179	273	360	274	207	99
CDL12_14167	0	10	11	7	14	3
CDL12_14168	11	1	5	0	1	0
CDL12_14169	10	7	8	4	16	0
CDL12_14170	14	7	9	6	1	1
CDL12_14171	6957	1964	26572	70	3118	28
CDL12_14172	2	0	0	2	0	64
CDL12_14173	826	819	1035	623	1633	838
CDL12_14174	3451	2732	5240	2747	4405	1130
CDL12_14175	2413	1493	4345	2043	6314	2163
CDL12_14176	944	660	1185	741	1867	1455
CDL12_14177	6	11	8	4	18	750
CDL12_14178	2	2	2	0	0	10
CDL12_14179	4	6	2	0	4	25
CDL12_14180	285	335	391	659	1025	296
CDL12_14181	607	437	401	292	518	48
CDL12_14182	253	211	252	657	683	921
CDL12_14183	0	0	0	0	0	2
CDL12_14184	118	7	52	54	101	18
CDL12_14185	9	6	1	0	2	9
CDL12_14186	100	17	106	173	0	116
CDL12_14187	827	792	742	693	501	592
CDL12_14188	3502	2117	4055	5656	11836	4858
CDL12_14189	5	22	43	12	9	18
CDL12_14190	95	48	418	14	72	2
CDL12_14191	54	48	203	71	242	976
CDL12_14192	571	353	759	778	1353	750
CDL12_14193	457	371	314	1250	690	1181
CDL12_14194	659	556	602	461	1545	839
CDL12_14195	411	331	371	384	613	528
CDL12_14196	4510	4427	5436	5177	9811	6577
CDL12_14197	808	1279	1510	612	1023	290
CDL12_14198	1741	1947	2942	2806	2700	2030
CDL12_14199	5785	4312	14222	1709	11329	4375
CDL12_14200	3077	2969	5983	4659	7305	3701
CDL12_14201	411	41	495	1022	61	494
CDL12_14202	0	0	0	0	0	8
CDL12_14203	4	12	1	57	0	6
CDL12_14204	6	57	24	225	0	40
CDL12_14205	303	261	430	1461	262	1354
CDL12_14206	4	1	3	6	0	0
CDL12_14207	75	19	75	360	10	223
CDL12_14208	1	3	10	4	2	0
CDL12_14209	0	0	0	0	2	0
CDL12_14210	1342	1021	1104	1151	4598	1250
CDL12_14211	707	619	1102	1154	1765	943
CDL12_14212	276	235	563	295	887	349
CDL12_14213	2	0	0	0	0	0
CDL12_14214	103	126	318	2	181	176
CDL12_14215	0	174	2	627	597	495
CDL12_14216	5	9	26	6	4	3
CDL12_14217	17	9	18	32	14	10
CDL12_14218	41	7	54	59	72	13
CDL12_14219	0	0	0	0	0	178
CDL12_14220	0	20	0	0	0	0
CDL12_14221	0	22	4	0	2	59
CDL12_14222	1067	606	845	380	1218	337
CDL12_14223	432	279	132	286	478	338
CDL12_14224	2	0	0	0	0	2
CDL12_14225	1870	1708	1791	1495	3213	2022
CDL12_14226	0	0	0	0	1	4
CDL12_14227	4	2	4	0	0	0
CDL12_14228	42	36	59	31	34	9
CDL12_14229	239	155	310	218	196	118
CDL12_14230	379	137	95	267	192	98
CDL12_14231	795	247	1573	105	617	64
CDL12_14232	0	0	0	0	0	0
CDL12_14233	38	29	42	46	185	93
CDL12_14234	436	200	1136	1275	548	235
CDL12_14235	831	708	878	628	1745	370
CDL12_14236	78	29	119	6	36	2
CDL12_14237	0	0	0	0	0	0
CDL12_14238	2	0	2	0	0	0
CDL12_14239	0	0	14	0	1	0
CDL12_14240	594	600	415	439	342	689
CDL12_14241	2993	2459	3808	5229	4147	7024
CDL12_14242	12	16	9	11	24	50
CDL12_14243	17	24	65	19	48	12
CDL12_14244	144	19	161	151	79	255
CDL12_14245	0	0	0	0	0	0
CDL12_14246	0	0	0	0	0	0
CDL12_14247	200	116	78	3	75	60
CDL12_14248	274	3	29	0	141	14
CDL12_14249	0	0	0	0	0	0
CDL12_14250	1	0	2	13	122	35
CDL12_14251	0	0	0	0	2	0
CDL12_14252	0	0	1	0	0	2
CDL12_14253	0	0	0	0	0	0
CDL12_14254	10	2	13	4	83	79
CDL12_14255	0	0	0	0	0	0
CDL12_14256	10	139	1345	6	377	0
CDL12_14257	0	0	0	0	0	0
CDL12_14258	1095	617	854	420	2697	1030
CDL12_14259	3809	3247	5813	3840	12856	5200
CDL12_14260	0	0	0	0	0	0
CDL12_14261	1525	1005	1853	1013	1922	1211
CDL12_14262	4272	3168	5004	7562	9878	4002
CDL12_14263	150	60	113	71	160	73
CDL12_14264	879	472	691	587	1332	336
CDL12_14265	194	277	241	8	32	4
CDL12_14266	2	0	4	0	4	0
CDL12_14267	137	64	303	76	307	109
CDL12_14268	0	6	15	0	10	6
CDL12_14269	70	8	13	8	33	23
CDL12_14270	586	10	11	1	19	744
CDL12_14271	892	169	680	442	890	474
CDL12_14272	37	0	23	0	143	112
CDL12_14273	0	0	0	0	0	0
CDL12_14274	531	140	982	402	801	334
CDL12_14275	13	18	40	96	32	156
CDL12_14276	220	174	343	235	408	104
CDL12_14277	126	156	175	185	348	70
CDL12_14278	23	14	49	9	29	5
CDL12_14279	165	134	305	95	107	136
CDL12_14280	27	40	20	78	6	64
CDL12_14281	1336	928	1688	501	2379	761
CDL12_14282	0	4	2	0	0	0
CDL12_14283	409	117	298	6	271	10
CDL12_14284	0	0	0	0	0	0
CDL12_14285	0	2	6	0	2	0
CDL12_14286	6	23	0	20	106	445
CDL12_14287	0	0	1	22	2	42
CDL12_14288	0	0	0	0	0	0
CDL12_14289	0	0	0	0	0	0
CDL12_14290	0	0	0	0	0	0
CDL12_14291	0	0	0	0	0	0
CDL12_14292	1012	986	1097	1423	2288	1262
CDL12_14293	1289	1225	1557	2392	2684	5854
CDL12_14294	368	352	486	391	371	159
CDL12_14295	2324	2687	2544	2631	3954	614
CDL12_14296	1016	1160	667	1535	1726	1870
CDL12_14297	5	0	79	24	40	21
CDL12_14298	131	98	613	89	198	110
CDL12_14299	121	83	54	90	379	51
CDL12_14300	141	114	255	124	716	79
CDL12_14301	164	244	180	388	860	80
CDL12_14302	0	0	0	0	0	0
CDL12_14303	89	51	70	91	128	59
CDL12_14304	96	111	169	494	92	102
CDL12_14305	299	162	265	255	400	288
CDL12_14306	117	121	163	15	63	33
CDL12_14307	152	279	389	12	158	47
CDL12_14308	379	383	285	362	570	229
CDL12_14309	2739	18931	23096	2571	1592	3564
CDL12_14310	0	4	8	6	0	7
CDL12_14311	57	81	48	173	367	57
CDL12_14312	141	114	1736	88	209	601
CDL12_14313	1173	591	1109	712	1707	782
CDL12_14314	1864	1691	2420	2132	5213	2201
CDL12_14315	259	607	226	463	227	503
CDL12_14316	316	297	374	466	498	351
CDL12_14317	344	307	662	191	424	497
CDL12_14318	1963	1572	2817	1302	4095	1504
CDL12_14319	0	4	5	8	0	38
CDL12_14320	175	149	176	160	477	286
CDL12_14321	0	0	0	0	0	1
CDL12_14323	0	0	0	0	0	0
CDL12_14324	259	126	2133	8	2015	3
CDL12_14325	1504	676	3919	4	4501	2
CDL12_14326	16	18	29	75	52	68
CDL12_14327	0	2	2	13	1	1
CDL12_14328	86	97	90	210	88	134
CDL12_14329	0	0	0	0	0	0
CDL12_14330	2	0	0	0	0	0
CDL12_14331	23	40	13	16	20	32
CDL12_14332	0	2	2	2	16	2
CDL12_14333	361	343	1183	407	325	340
CDL12_14334	9	10	0	13	10	2
CDL12_14335	8	10	2	7	48	16
CDL12_14336	2711	2521	3662	4551	6022	1562
CDL12_14337	0	0	0	0	0	0
CDL12_14338	99	81	55	4	8	0
CDL12_14339	215	112	26	1370	645	5373
CDL12_14340	112	35	323	4	481	18
CDL12_14341	506	318	533	53	381	250
CDL12_14343	107	103	355	32	222	55
CDL12_14344	518	396	338	452	603	494
CDL12_14345	44	19	16	4	0	106
CDL12_14346	461	436	460	417	891	876
CDL12_14347	26	10	16	4	40	10
CDL12_14348	0	4	0	0	2	0
CDL12_14349	1752	1150	2548	2206	3073	2012
CDL12_14350	0	0	0	0	0	0
CDL12_14351	65	21	74	34	118	36
CDL12_14352	974	1075	545	29	22	19
CDL12_14353	15	31	5	0	0	0
CDL12_14354	803	1256	2621	1534	4742	4179
CDL12_14356	613	526	605	377	1466	706
CDL12_14357	0	7	24	34	6	21
CDL12_14358	344	249	326	184	645	185
CDL12_14359	719	914	916	401	1042	724
CDL12_14360	1890	2835	3033	2558	3419	4008
CDL12_14361	81	94	166	170	199	191
CDL12_14362	130	431	179	819	493	1051
CDL12_14363	0	2	6	6	6	18
CDL12_14364	462	568	606	681	685	703
CDL12_14365	690	656	746	734	1556	1077
CDL12_14366	1666	1961	2697	2697	4634	1056
CDL12_14367	288	70	350	8	94	0
CDL12_14368	0	0	0	0	0	4
CDL12_14369	8	23	3	10	6	26
CDL12_14370	32	16	35	0	366	137
CDL12_14371	2	0	2	5	0	116
CDL12_14372	26	30	43	2	307	55
CDL12_14373	342	320	468	347	573	395
CDL12_14374	1098	1043	1577	2110	4482	2291
CDL12_14375	1115	1410	1424	1271	2235	1487
CDL12_14376	26	11	50	25	97	373
CDL12_14377	229	129	376	120	883	787
CDL12_14378	1139	904	1979	1097	3263	1732
CDL12_14379	930	428	932	25	2161	2469
CDL12_14380	934	1538	3476	661	3533	540
CDL12_14381	41	112	36	465	110	630
CDL12_14382	434	175	445	1195	985	833
CDL12_14383	0	0	0	0	0	0
CDL12_14384	18	8	3	4	6	9
CDL12_14385	1083	767	2429	1670	4214	1380
CDL12_14386	0	3	31	22	7	38
CDL12_14387	3	73	22	82	42	64
CDL12_14388	0	37	64	18	28	51
CDL12_14389	209	325	224	258	242	547
CDL12_14390	88	101	81	6	109	42
CDL12_14391	621	295	615	496	1061	181
CDL12_14392	276	41	16	124	35	39
CDL12_14393	73	58	104	143	20	18
CDL12_14394	138	140	135	202	314	27
CDL12_14395	628	489	1074	1138	1918	1372
CDL12_14396	1062	1793	2027	956	1110	1053
CDL12_14397	200	596	482	646	938	482
CDL12_14398	0	0	0	0	0	0
CDL12_14399	276	398	441	204	318	214
CDL12_14400	114	62	50	213	832	917
CDL12_14401	11	6	2	22	68	4
CDL12_14402	28	16	13	18	123	195
CDL12_14403	5364	6602	7188	12335	17024	9935
CDL12_14404	12	23	46	0	0	2
CDL12_14405	0	12	30	0	0	0
CDL12_14406	20	91	113	4	50	4
CDL12_14407	151	47	137	39	97	52
CDL12_14408	0	0	0	0	0	1
CDL12_14409	0	0	0	7	0	2
CDL12_14410	144	50	358	18	348	90
CDL12_14411	10	21	18	27	41	32
CDL12_14412	1766	1315	1092	1194	1998	1323
CDL12_14413	0	2	0	2	0	0
CDL12_14414	0	0	0	0	0	0
CDL12_14415	259	326	261	316	754	289
CDL12_14416	713	331	1791	798	2523	1570
CDL12_14417	1	0	6	0	0	2
CDL12_14418	387	256	672	390	898	148
CDL12_14419	52	13	156	2	48	0
CDL12_14420	495	517	374	990	1603	1018
CDL12_14421	333	319	290	186	305	95
CDL12_14422	15	91	145	37	59	39
CDL12_14423	0	0	0	2	0	0
CDL12_14424	1	8	6	0	0	0
CDL12_14425	4	4	7	0	10	0
CDL12_14426	32	80	73	77	217	87
CDL12_14427	16	11	1	8	12	38
CDL12_14429	28	18	13	12	36	29
CDL12_14430	1	0	169	0	137	291
CDL12_14431	0	0	0	0	0	0
CDL12_14432	0	0	0	0	0	0
CDL12_14433	4	8	22	0	2	0
CDL12_14434	124	39	207	139	154	113
CDL12_14435	0	0	0	0	1	4
CDL12_14436	153	130	105	137	139	209
CDL12_14437	519	502	683	618	1331	673
CDL12_14438	4	0	2	2	2	7
CDL12_14439	17643	20421	32048	24074	29570	6458
